timestamp,error_x,error_y,pan_angle,tilt_angle,delta_pan,delta_tilt
1770649333.746549,0,0,102.05,80.1,0,0
1770649333.9967241,0,0,102.05,80.1,0,0
1770649334.244694,0,0,102.05,80.1,0,0
1770649334.4956772,0,0,102.05,80.1,0,0
1770649334.7449043,0,0,102.05,80.1,0,0
1770649334.9951756,0,0,102.05,80.1,0,0
1770649335.2459455,0,0,102.05,80.1,0,0
1770649335.4958172,0,0,102.05,80.1,0,0
1770649335.7456484,0,0,102.05,80.1,0,0
1770649335.9951906,0,0,102.05,80.1,0,0
1770649336.24614,0,0,102.05,80.1,0,0
1770649336.4960427,0,0,102.05,80.1,0,0
1770649336.7456858,0,0,102.05,80.1,0,0
1770649336.995686,0,0,102.05,80.1,0,0
1770649337.246044,0,0,102.05,80.1,0,0
1770649337.4961808,0,0,102.05,80.1,0,0
1770649337.7456927,0,0,102.05,80.1,0,0
1770649337.9960294,0,0,102.05,80.1,0,0
1770649338.2462642,0,0,102.05,80.1,0,0
1770649338.4966047,0,0,102.05,80.1,0,0
1770649338.7461278,0,0,102.05,80.1,0,0
1770649338.9970872,0,0,102.05,80.1,0,0
1770649339.246456,0,0,102.05,80.1,0,0
1770649339.497689,0,0,102.05,80.1,0,0
1770649339.7456846,0,0,102.05,80.1,0,0
1770649339.9973903,0,0,102.05,80.1,0,0
1770649340.2477672,0,0,102.05,80.1,0,0
1770649340.4984825,0,0,102.05,80.1,0,0
1770649340.7463915,0,0,102.05,80.1,0,0
1770649340.9976614,0,0,102.05,80.1,0,0
1770649341.2475812,0,0,102.05,80.1,0,0
1770649341.498294,0,0,102.05,80.1,0,0
1770649341.7473032,0,0,102.05,80.1,0,0
1770649341.99814,0,0,102.05,80.1,0,0
1770649342.2470396,0,0,102.05,80.1,0,0
1770649342.4988809,0,0,102.05,80.1,0,0
1770649342.747989,0,0,102.05,80.1,0,0
1770649342.9987338,0,0,102.05,80.1,0,0
1770649343.2474816,0,0,102.05,80.1,0,0
1770649343.498272,0,0,102.05,80.1,0,0
1770649343.7477462,0,0,102.05,80.1,0,0
1770649343.9992707,0,0,102.05,80.1,0,0
1770649344.2488773,0,0,102.05,80.1,0,0
1770649344.4996772,0,0,102.05,80.1,0,0
1770649344.7481382,0,0,102.05,80.1,0,0
1770649344.9991603,0,0,102.05,80.1,0,0
1770649345.2492378,0,0,102.05,80.1,0,0
1770649345.5002663,0,0,102.05,80.1,0,0
1770649345.7482874,0,0,102.05,80.1,0,0
1770649345.9995217,0,0,102.05,80.1,0,0
1770649346.2495878,0,0,102.05,80.1,0,0
1770649346.5001671,0,0,102.05,80.1,0,0
1770649346.749457,0,0,102.05,80.1,0,0
1770649346.9996457,0,0,102.05,80.1,0,0
1770649347.2498004,0,0,102.05,80.1,0,0
1770649347.499306,0,0,102.05,80.1,0,0
1770649347.748998,0,0,102.05,80.1,0,0
1770649347.9997365,0,0,102.05,80.1,0,0
1770649348.249911,0,0,102.05,80.1,0,0
1770649348.4997737,0,0,102.05,80.1,0,0
1770649348.749823,0,0,102.05,80.1,0,0
1770649349.000646,0,0,102.05,80.1,0,0
1770649349.2523658,0,0,102.05,80.1,0,0
1770649349.500906,0,0,102.05,80.1,0,0
1770649349.749275,0,0,102.05,80.1,0,0
1770649350.0003612,0,0,102.05,80.1,0,0
1770649350.2503595,0,0,102.05,80.1,0,0
1770649350.5009508,0,0,102.05,80.1,0,0
1770649350.74995,0,0,102.05,80.1,0,0
1770649351.0013902,0,0,102.05,80.1,0,0
1770649351.2506096,0,0,102.05,80.1,0,0
1770649351.500968,0,0,102.05,80.1,0,0
1770649351.750318,0,0,102.05,80.1,0,0
1770649352.0012074,0,0,102.05,80.1,0,0
1770649352.2506292,0,0,102.05,80.1,0,0
1770649352.5014186,0,0,102.05,80.1,0,0
1770649352.7499661,0,0,102.05,80.1,0,0
1770649353.0014231,0,0,102.05,80.1,0,0
1770649353.2511864,0,0,102.05,80.1,0,0
1770649353.5017967,0,0,102.05,80.1,0,0
1770649353.750499,0,0,102.05,80.1,0,0
1770649354.0020063,0,0,102.05,80.1,0,0
1770649354.251576,0,0,102.05,80.1,0,0
1770649354.502165,0,0,102.05,80.1,0,0
1770649354.7512856,0,0,102.05,80.1,0,0
1770649355.0019698,0,0,102.05,80.1,0,0
1770649355.2514575,0,0,102.05,80.1,0,0
1770649355.502123,0,0,102.05,80.1,0,0
1770649355.752053,0,0,102.05,80.1,0,0
1770649356.0013149,0,0,102.05,80.1,0,0
1770649356.2512243,0,0,102.05,80.1,0,0
1770649356.502039,0,0,102.05,80.1,0,0
1770649356.7524588,0,0,102.05,80.1,0,0
1770649357.0025065,0,0,102.05,80.1,0,0
1770649357.2520843,0,0,102.05,80.1,0,0
1770649357.5022147,0,0,102.05,80.1,0,0
1770649357.753051,0,0,102.05,80.1,0,0
1770649358.002627,0,0,102.05,80.1,0,0
1770649358.2521114,0,0,102.05,80.1,0,0
1770649358.5028236,0,0,102.05,80.1,0,0
1770649358.7541828,0,0,102.05,80.1,0,0
1770649359.0047598,0,0,102.05,80.1,0,0
1770649359.2538872,0,0,102.05,80.1,0,0
1770649359.5045247,0,0,102.05,80.1,0,0
1770649359.752548,0,0,102.05,80.1,0,0
1770649360.0029795,0,0,102.05,80.1,0,0
1770649360.2524946,0,0,102.05,80.1,0,0
1770649360.504687,0,0,102.05,80.1,0,0
1770649360.7531412,0,0,102.05,80.1,0,0
1770649361.0035112,0,0,102.05,80.1,0,0
1770649361.2531502,0,0,102.05,80.1,0,0
1770649361.504392,0,0,102.05,80.1,0,0
1770649361.7526817,0,0,102.05,80.1,0,0
1770649362.0037208,0,0,102.05,80.1,0,0
1770649362.2536466,0,0,102.05,80.1,0,0
1770649362.5048106,0,0,102.05,80.1,0,0
1770649362.7531796,0,0,102.05,80.1,0,0
1770649363.0035508,0,0,102.05,80.1,0,0
1770649363.253376,0,0,102.05,80.1,0,0
1770649363.5041292,0,0,102.05,80.1,0,0
1770649363.753944,0,0,102.05,80.1,0,0
1770649364.0034482,0,0,102.05,80.1,0,0
1770649364.255149,0,0,102.05,80.1,0,0
1770649364.5041547,0,0,102.05,80.1,0,0
1770649364.754423,0,0,102.05,80.1,0,0
1770649365.0037773,0,0,102.05,80.1,0,0
1770649365.2553487,0,0,102.05,80.1,0,0
1770649365.5041544,0,0,102.05,80.1,0,0
1770649365.7547257,0,0,102.05,80.1,0,0
1770649366.004064,0,0,102.05,80.1,0,0
1770649366.255218,0,0,102.05,80.1,0,0
1770649366.504593,0,0,102.05,80.1,0,0
1770649366.754617,0,0,102.05,80.1,0,0
1770649367.0047035,0,0,102.05,80.1,0,0
1770649367.254759,0,0,102.05,80.1,0,0
1770649367.5052166,0,0,102.05,80.1,0,0
1770649367.7545433,0,0,102.05,80.1,0,0
1770649368.0054157,0,0,102.05,80.1,0,0
1770649368.2550144,0,0,102.05,80.1,0,0
1770649368.5060933,0,0,102.05,80.1,0,0
1770649368.7548738,0,0,102.05,80.1,0,0
1770649369.006359,0,0,102.05,80.1,0,0
1770649369.2553186,0,0,102.05,80.1,0,0
1770649369.5061247,0,0,102.05,80.1,0,0
1770649369.755066,0,0,102.05,80.1,0,0
1770649370.0065546,0,0,102.05,80.1,0,0
1770649370.2552402,0,0,102.05,80.1,0,0
1770649370.5063283,0,0,102.05,80.1,0,0
1770649370.7553473,0,0,102.05,80.1,0,0
1770649371.0067432,0,0,102.05,80.1,0,0
1770649371.2556736,0,0,102.05,80.1,0,0
1770649371.5065246,0,0,102.05,80.1,0,0
1770649371.755688,0,0,102.05,80.1,0,0
1770649372.0065958,0,0,102.05,80.1,0,0
1770649372.2562587,0,0,102.05,80.1,0,0
1770649372.5061963,0,0,102.05,80.1,0,0
1770649372.7566726,0,0,102.05,80.1,0,0
1770649373.0064244,0,0,102.05,80.1,0,0
1770649373.2567546,0,0,102.05,80.1,0,0
1770649373.5063117,0,0,102.05,80.1,0,0
1770649373.7572262,0,0,102.05,80.1,0,0
1770649374.006877,0,0,102.05,80.1,0,0
1770649374.257013,0,0,102.05,80.1,0,0
1770649374.5065744,0,0,102.05,80.1,0,0
1770649374.757688,0,0,102.05,80.1,0,0
1770649375.0066829,0,0,102.05,80.1,0,0
1770649375.257548,0,0,102.05,80.1,0,0
1770649375.5070567,0,0,102.05,80.1,0,0
1770649375.7581823,0,0,102.05,80.1,0,0
1770649376.0066054,0,0,102.05,80.1,0,0
1770649376.2576966,0,0,102.05,80.1,0,0
1770649376.5070288,0,0,102.05,80.1,0,0
1770649376.758502,0,0,102.05,80.1,0,0
1770649377.0074294,0,0,102.05,80.1,0,0
1770649377.2577367,0,0,102.05,80.1,0,0
1770649377.5078604,0,0,102.05,80.1,0,0
1770649377.7578235,0,0,102.05,80.1,0,0
1770649378.0080988,0,0,102.05,80.1,0,0
1770649378.2576184,0,0,102.05,80.1,0,0
1770649378.5081046,0,0,102.05,80.1,0,0
1770649378.7578688,0,0,102.05,80.1,0,0
1770649379.008436,0,0,102.05,80.1,0,0
1770649379.2578819,0,0,102.05,80.1,0,0
1770649379.509091,0,0,102.05,80.1,0,0
1770649379.757903,0,0,102.05,80.1,0,0
1770649380.0093188,0,0,102.05,80.1,0,0
1770649380.2579532,0,0,102.05,80.1,0,0
1770649380.5097528,0,0,102.05,80.1,0,0
1770649380.7581885,0,0,102.05,80.1,0,0
1770649381.0093863,0,0,102.05,80.1,0,0
1770649381.258491,0,0,102.05,80.1,0,0
1770649381.5098372,0,0,102.05,80.1,0,0
1770649381.7586856,0,0,102.05,80.1,0,0
1770649382.0091639,0,0,102.05,80.1,0,0
1770649382.2592,0,0,102.05,80.1,0,0
1770649382.5100183,0,0,102.05,80.1,0,0
1770649382.7592635,0,0,102.05,80.1,0,0
1770649383.0091221,0,0,102.05,80.1,0,0
1770649383.2598689,0,0,102.05,80.1,0,0
1770649383.5097597,0,0,102.05,80.1,0,0
1770649383.7595322,0,0,102.05,80.1,0,0
1770649384.009499,0,0,102.05,80.1,0,0
1770649384.2600842,0,0,102.05,80.1,0,0
1770649384.5101469,0,0,102.05,80.1,0,0
1770649384.7597616,0,0,102.05,80.1,0,0
1770649385.009773,0,0,102.05,80.1,0,0
1770649385.2603722,0,0,102.05,80.1,0,0
1770649385.509865,0,0,102.05,80.1,0,0
1770649385.760996,0,0,102.05,80.1,0,0
1770649386.0099401,0,0,102.05,80.1,0,0
1770649386.2610798,0,0,102.05,80.1,0,0
1770649386.51008,0,0,102.05,80.1,0,0
1770649386.760605,0,0,102.05,80.1,0,0
1770649387.010195,0,0,102.05,80.1,0,0
1770649387.2614198,0,0,102.05,80.1,0,0
1770649387.510359,0,0,102.05,80.1,0,0
1770649387.7608669,0,0,102.05,80.1,0,0
1770649388.010478,0,0,102.05,80.1,0,0
1770649388.261318,0,0,102.05,80.1,0,0
1770649388.5113065,0,0,102.05,80.1,0,0
1770649388.7608845,0,0,102.05,80.1,0,0
1770649389.011304,0,0,102.05,80.1,0,0
1770649389.2613437,0,0,102.05,80.1,0,0
1770649389.5118861,0,0,102.05,80.1,0,0
1770649389.760996,0,0,102.05,80.1,0,0
1770649390.0123544,0,0,102.05,80.1,0,0
1770649390.2611346,0,0,102.05,80.1,0,0
1770649390.512291,0,0,102.05,80.1,0,0
1770649390.761318,0,0,102.05,80.1,0,0
1770649391.012701,0,0,102.05,80.1,0,0
1770649391.2614381,0,0,102.05,80.1,0,0
1770649391.5124838,0,0,102.05,80.1,0,0
1770649391.7615614,0,0,102.05,80.1,0,0
1770649392.0129316,0,0,102.05,80.1,0,0
1770649392.2618268,0,0,102.05,80.1,0,0
1770649392.5121057,0,0,102.05,80.1,0,0
1770649392.7626805,0,0,102.05,80.1,0,0
1770649393.012317,0,0,102.05,80.1,0,0
1770649393.262208,0,0,102.05,80.1,0,0
1770649393.5122304,0,0,102.05,80.1,0,0
1770649393.7628918,0,0,102.05,80.1,0,0
1770649394.0123746,0,0,102.05,80.1,0,0
1770649394.2633283,0,0,102.05,80.1,0,0
1770649394.5124078,0,0,102.05,80.1,0,0
1770649394.7637975,0,0,102.05,80.1,0,0
1770649395.0125546,0,0,102.05,80.1,0,0
1770649395.263445,0,0,102.05,80.1,0,0
1770649395.5126896,0,0,102.05,80.1,0,0
1770649395.764322,0,0,102.05,80.1,0,0
1770649396.012846,0,0,102.05,80.1,0,0
1770649396.263631,0,0,102.05,80.1,0,0
1770649396.5129755,0,0,102.05,80.1,0,0
1770649396.7642078,0,0,102.05,80.1,0,0
1770649397.0132504,0,0,102.05,80.1,0,0
1770649397.2634537,0,0,102.05,80.1,0,0
1770649397.5139914,0,0,102.05,80.1,0,0
1770649397.7641594,0,0,102.05,80.1,0,0
1770649398.01399,0,0,102.05,80.1,0,0
1770649398.2635412,0,0,102.05,80.1,0,0
1770649398.5152266,0,0,102.05,80.1,0,0
1770649398.763868,0,0,102.05,80.1,0,0
1770649399.0146966,0,0,102.05,80.1,0,0
1770649399.2638335,0,0,102.05,80.1,0,0
1770649399.515362,0,0,102.05,80.1,0,0
1770649399.7640076,0,0,102.05,80.1,0,0
1770649400.0148547,0,0,102.05,80.1,0,0
1770649400.2641218,0,0,102.05,80.1,0,0
1770649400.5154204,0,0,102.05,80.1,0,0
1770649400.7643626,0,0,102.05,80.1,0,0
1770649401.0147471,0,0,102.05,80.1,0,0
1770649401.2648325,0,0,102.05,80.1,0,0
1770649401.5151918,0,0,102.05,80.1,0,0
1770649401.7647722,0,0,102.05,80.1,0,0
1770649402.0151708,0,0,102.05,80.1,0,0
1770649402.265186,0,0,102.05,80.1,0,0
1770649402.5153275,0,0,102.05,80.1,0,0
1770649402.7657397,0,0,102.05,80.1,0,0
1770649403.0149047,0,0,102.05,80.1,0,0
1770649403.2665708,0,0,102.05,80.1,0,0
1770649403.5156093,0,0,102.05,80.1,0,0
1770649403.7659426,0,0,102.05,80.1,0,0
1770649404.0153146,0,0,102.05,80.1,0,0
1770649404.2666006,0,0,102.05,80.1,0,0
1770649404.5153933,0,0,102.05,80.1,0,0
1770649404.765714,0,0,102.05,80.1,0,0
1770649405.0158093,0,0,102.05,80.1,0,0
1770649405.26714,0,0,102.05,80.1,0,0
1770649405.5158956,0,0,102.05,80.1,0,0
1770649405.7663746,0,0,102.05,80.1,0,0
1770649406.0170383,0,0,102.05,80.1,0,0
1770649406.2669744,0,0,102.05,80.1,0,0
1770649406.5168023,0,0,102.05,80.1,0,0
1770649406.766163,0,0,102.05,80.1,0,0
1770649407.0172212,0,0,102.05,80.1,0,0
1770649407.2667675,0,0,102.05,80.1,0,0
1770649407.5170288,0,0,102.05,80.1,0,0
1770649407.7663667,0,0,102.05,80.1,0,0
1770649408.0173028,0,0,102.05,80.1,0,0
1770649408.2667778,0,0,102.05,80.1,0,0
1770649408.5177186,0,0,102.05,80.1,0,0
1770649408.7667768,0,0,102.05,80.1,0,0
1770649409.0178554,0,0,102.05,80.1,0,0
1770649409.2668571,0,0,102.05,80.1,0,0
1770649409.5178394,0,0,102.05,80.1,0,0
1770649409.76702,0,0,102.05,80.1,0,0
1770649410.0186148,0,0,102.05,80.1,0,0
1770649410.267388,0,0,102.05,80.1,0,0
1770649410.5178783,0,0,102.05,80.1,0,0
1770649410.7673519,0,0,102.05,80.1,0,0
1770649411.018414,0,0,102.05,80.1,0,0
1770649411.2676067,0,0,102.05,80.1,0,0
1770649411.5176282,0,0,102.05,80.1,0,0
1770649411.7680013,0,0,102.05,80.1,0,0
1770649412.0182214,0,0,102.05,80.1,0,0
1770649412.2684152,0,0,102.05,80.1,0,0
1770649412.517746,0,0,102.05,80.1,0,0
1770649412.7689972,0,0,102.05,80.1,0,0
1770649413.018009,0,0,102.05,80.1,0,0
1770649413.2689013,0,0,102.05,80.1,0,0
1770649413.5180664,0,0,102.05,80.1,0,0
1770649413.769793,0,0,102.05,80.1,0,0
1770649414.018641,0,0,102.05,80.1,0,0
1770649414.2690628,0,0,102.05,80.1,0,0
1770649414.518286,0,0,102.05,80.1,0,0
1770649414.770026,0,0,102.05,80.1,0,0
1770649415.0187292,0,0,102.05,80.1,0,0
1770649415.2688525,0,0,102.05,80.1,0,0
1770649415.5192199,0,0,102.05,80.1,0,0
1770649415.769829,0,0,102.05,80.1,0,0
1770649416.0191698,0,0,102.05,80.1,0,0
1770649416.2690067,0,0,102.05,80.1,0,0
1770649416.5200796,0,0,102.05,80.1,0,0
1770649416.7697725,0,0,102.05,80.1,0,0
1770649417.0201602,0,0,102.05,80.1,0,0
1770649417.2693012,0,0,102.05,80.1,0,0
1770649417.5206428,0,0,102.05,80.1,0,0
1770649417.7695432,0,0,102.05,80.1,0,0
1770649418.0207179,0,0,102.05,80.1,0,0
1770649418.2692792,0,0,102.05,80.1,0,0
1770649418.5212967,0,0,102.05,80.1,0,0
1770649418.769996,0,0,102.05,80.1,0,0
1770649419.0204413,0,0,102.05,80.1,0,0
1770649419.2700307,0,0,102.05,80.1,0,0
1770649419.5211747,0,0,102.05,80.1,0,0
1770649419.7702875,0,0,102.05,80.1,0,0
1770649420.020405,0,0,102.05,80.1,0,0
1770649420.270421,0,0,102.05,80.1,0,0
1770649420.520978,0,0,102.05,80.1,0,0
1770649420.7706735,0,0,102.05,80.1,0,0
1770649421.0203981,0,0,102.05,80.1,0,0
1770649421.2718892,0,0,102.05,80.1,0,0
1770649421.5208776,0,0,102.05,80.1,0,0
1770649421.7716768,0,0,102.05,80.1,0,0
1770649422.0203266,0,0,102.05,80.1,0,0
1770649422.272282,0,0,102.05,80.1,0,0
1770649422.5212257,0,0,102.05,80.1,0,0
1770649422.7715037,0,0,102.05,80.1,0,0
1770649423.0209916,0,0,102.05,80.1,0,0
1770649423.27282,0,0,102.05,80.1,0,0
1770649423.5210009,0,0,102.05,80.1,0,0
1770649423.7720222,0,0,102.05,80.1,0,0
1770649424.021088,0,0,102.05,80.1,0,0
1770649424.2728148,0,0,102.05,80.1,0,0
1770649424.5212002,0,0,102.05,80.1,0,0
1770649424.7717173,0,0,102.05,80.1,0,0
1770649425.0220537,0,0,102.05,80.1,0,0
1770649425.2729409,0,0,102.05,80.1,0,0
1770649425.5219684,0,0,102.05,80.1,0,0
1770649425.7720728,0,0,102.05,80.1,0,0
1770649426.0221682,0,0,102.05,80.1,0,0
1770649426.2731476,0,0,102.05,80.1,0,0
1770649426.5226004,0,0,102.05,80.1,0,0
1770649426.7722695,0,0,102.05,80.1,0,0
1770649427.0235257,0,0,102.05,80.1,0,0
1770649427.2725878,0,0,102.05,80.1,0,0
1770649427.5233176,0,0,102.05,80.1,0,0
1770649427.7725496,0,0,102.05,80.1,0,0
1770649428.0238776,0,0,102.05,80.1,0,0
1770649428.2726471,0,0,102.05,80.1,0,0
1770649428.5234883,0,0,102.05,80.1,0,0
1770649428.7727604,0,0,102.05,80.1,0,0
1770649429.0243266,0,0,102.05,80.1,0,0
1770649429.272858,0,0,102.05,80.1,0,0
1770649429.5233936,0,0,102.05,80.1,0,0
1770649429.7730286,0,0,102.05,80.1,0,0
1770649430.0241897,0,0,102.05,80.1,0,0
1770649430.2734256,0,0,102.05,80.1,0,0
1770649430.5234232,0,0,102.05,80.1,0,0
1770649430.7737262,0,0,102.05,80.1,0,0
1770649431.0241838,0,0,102.05,80.1,0,0
1770649431.2742987,0,0,102.05,80.1,0,0
1770649431.523639,0,0,102.05,80.1,0,0
1770649431.774748,0,0,102.05,80.1,0,0
1770649432.0239527,0,0,102.05,80.1,0,0
1770649432.2744527,0,0,102.05,80.1,0,0
1770649432.5238461,0,0,102.05,80.1,0,0
1770649432.7750442,0,0,102.05,80.1,0,0
1770649433.0242348,0,0,102.05,80.1,0,0
1770649433.274882,0,0,102.05,80.1,0,0
1770649433.5241747,0,0,102.05,80.1,0,0
1770649433.7758255,0,0,102.05,80.1,0,0
1770649434.0243711,0,0,102.05,80.1,0,0
1770649434.2752023,0,0,102.05,80.1,0,0
1770649434.5243726,0,0,102.05,80.1,0,0
1770649434.7757819,0,0,102.05,80.1,0,0
1770649435.0242684,0,0,102.05,80.1,0,0
1770649435.2753391,0,0,102.05,80.1,0,0
1770649435.5246766,0,0,102.05,80.1,0,0
1770649435.776264,0,0,102.05,80.1,0,0
1770649436.0249736,0,0,102.05,80.1,0,0
1770649436.275431,0,0,102.05,80.1,0,0
1770649436.5253384,0,0,102.05,80.1,0,0
1770649436.7761855,0,0,102.05,80.1,0,0
1770649437.0255394,0,0,102.05,80.1,0,0
1770649437.2758198,0,0,102.05,80.1,0,0
1770649437.525985,0,0,102.05,80.1,0,0
1770649437.7756567,0,0,102.05,80.1,0,0
1770649438.0263393,0,0,102.05,80.1,0,0
1770649438.275351,0,0,102.05,80.1,0,0
1770649438.5261707,0,0,102.05,80.1,0,0
1770649438.7762423,0,0,102.05,80.1,0,0
1770649439.0265133,0,0,102.05,80.1,0,0
1770649439.2759628,0,0,102.05,80.1,0,0
1770649439.5261946,0,0,102.05,80.1,0,0
1770649439.7765198,0,0,102.05,80.1,0,0
1770649440.027176,0,0,102.05,80.1,0,0
1770649440.2762768,0,0,102.05,80.1,0,0
1770649440.52803,0,0,102.05,80.1,0,0
1770649440.7761009,0,0,102.05,80.1,0,0
1770649441.0271828,0,0,102.05,80.1,0,0
1770649441.2760878,0,0,102.05,80.1,0,0
1770649441.5283766,0,0,102.05,80.1,0,0
1770649441.7764456,0,0,102.05,80.1,0,0
1770649442.0277407,0,0,102.05,80.1,0,0
1770649442.276767,0,0,102.05,80.1,0,0
1770649442.5282066,0,0,102.05,80.1,0,0
1770649442.7770743,0,0,102.05,80.1,0,0
1770649443.027314,0,0,102.05,80.1,0,0
1770649443.2776132,0,0,102.05,80.1,0,0
1770649443.5280247,0,0,102.05,80.1,0,0
1770649443.7784126,0,0,102.05,80.1,0,0
1770649444.0269666,0,0,102.05,80.1,0,0
1770649444.2779326,0,0,102.05,80.1,0,0
1770649444.5278358,0,0,102.05,80.1,0,0
1770649444.7783308,0,0,102.05,80.1,0,0
1770649445.0276778,0,0,102.05,80.1,0,0
1770649445.2789004,0,0,102.05,80.1,0,0
1770649445.5278583,0,0,102.05,80.1,0,0
1770649445.778555,0,0,102.05,80.1,0,0
1770649446.0278761,0,0,102.05,80.1,0,0
1770649446.2796688,0,0,102.05,80.1,0,0
1770649446.5280428,0,0,102.05,80.1,0,0
1770649446.7789235,0,0,102.05,80.1,0,0
1770649447.0281417,0,0,102.05,80.1,0,0
1770649447.2796028,0,0,102.05,80.1,0,0
1770649447.528887,0,0,102.05,80.1,0,0
1770649447.7786772,0,0,102.05,80.1,0,0
1770649448.0289457,0,0,102.05,80.1,0,0
1770649448.2793965,0,0,102.05,80.1,0,0
1770649448.529732,0,0,102.05,80.1,0,0
1770649448.7808576,0,0,102.05,80.1,0,0
1770649449.0310912,0,0,102.05,80.1,0,0
1770649449.279267,0,0,102.05,80.1,0,0
1770649449.5298698,0,0,102.05,80.1,0,0
1770649449.7787116,0,0,102.05,80.1,0,0
1770649450.0305228,0,0,102.05,80.1,0,0
1770649450.2792332,0,0,102.05,80.1,0,0
1770649450.5299997,0,0,102.05,80.1,0,0
1770649450.779297,0,0,102.05,80.1,0,0
1770649451.0309637,0,0,102.05,80.1,0,0
1770649451.2794113,0,0,102.05,80.1,0,0
1770649451.530101,0,0,102.05,80.1,0,0
1770649451.779622,0,0,102.05,80.1,0,0
1770649452.0309956,0,0,102.05,80.1,0,0
1770649452.2794507,0,0,102.05,80.1,0,0
1770649452.5305033,0,0,102.05,80.1,0,0
1770649452.7795649,0,0,102.05,80.1,0,0
1770649453.0315323,0,0,102.05,80.1,0,0
1770649453.2803216,0,0,102.05,80.1,0,0
1770649453.5308323,0,0,102.05,80.1,0,0
1770649453.7804415,0,0,102.05,80.1,0,0
1770649454.0312316,0,0,102.05,80.1,0,0
1770649454.2813601,0,0,102.05,80.1,0,0
1770649454.5301497,0,0,102.05,80.1,0,0
1770649454.7816465,0,0,102.05,80.1,0,0
1770649455.0312567,0,0,102.05,80.1,0,0
1770649455.2813876,0,0,102.05,80.1,0,0
1770649455.5307114,0,0,102.05,80.1,0,0
1770649455.7820158,0,0,102.05,80.1,0,0
1770649456.0310535,0,0,102.05,80.1,0,0
1770649456.2816787,0,0,102.05,80.1,0,0
1770649456.5310516,0,0,102.05,80.1,0,0
1770649456.7827086,0,0,102.05,80.1,0,0
1770649457.0313337,0,0,102.05,80.1,0,0
1770649457.2819688,0,0,102.05,80.1,0,0
1770649457.5313585,0,0,102.05,80.1,0,0
1770649457.7827861,0,0,102.05,80.1,0,0
1770649458.0315616,0,0,102.05,80.1,0,0
1770649458.2818248,0,0,102.05,80.1,0,0
1770649458.531924,0,0,102.05,80.1,0,0
1770649458.7826707,0,0,102.05,80.1,0,0
1770649459.0320592,0,0,102.05,80.1,0,0
1770649459.2818673,0,0,102.05,80.1,0,0
1770649459.5325348,0,0,102.05,80.1,0,0
1770649459.7824833,0,0,102.05,80.1,0,0
1770649460.0330656,0,0,102.05,80.1,0,0
1770649460.2822456,0,0,102.05,80.1,0,0
1770649460.533144,0,0,102.05,80.1,0,0
1770649460.7827468,0,0,102.05,80.1,0,0
1770649461.0332117,0,0,102.05,80.1,0,0
1770649461.2825127,0,0,102.05,80.1,0,0
1770649461.5339394,0,0,102.05,80.1,0,0
1770649461.7829113,0,0,102.05,80.1,0,0
1770649462.0332274,0,25,102.04,80.85,-0.0051,0.7539
1770649462.2830672,0,0,102.04,80.85,0,0
1770649462.5336816,0,0,102.04,80.85,0,0
1770649462.7833438,0,0,102.04,80.85,0,0
1770649463.0329301,0,0,102.04,80.85,0,0
1770649463.2843432,0,25,102.04,81.6,-0.0,0.75
1770649463.5331702,0,0,102.04,81.6,0,0
1770649463.7839775,0,0,102.04,81.6,0,0
1770649464.0334325,0,0,102.04,81.6,0,0
1770649464.2845047,0,0,102.04,81.6,0,0
1770649464.5336325,0,0,102.04,81.6,0,0
1770649464.7841659,0,0,102.04,81.6,0,0
1770649465.0338247,0,0,102.04,81.6,0,0
1770649465.2852128,0,0,102.04,81.6,0,0
1770649465.5334837,0,0,102.04,81.6,0,0
1770649465.7842064,0,0,102.04,81.6,0,0
1770649466.0339437,0,0,102.04,81.6,0,0
1770649466.285279,0,0,102.04,81.6,0,0
1770649466.5345955,0,0,102.04,81.6,0,0
1770649466.7840545,0,0,102.04,81.6,0,0
1770649467.0344088,0,0,102.04,81.6,0,0
1770649467.2850735,0,0,102.04,81.6,0,0
1770649467.5348055,0,0,102.04,81.6,0,0
1770649467.7841632,0,0,102.04,81.6,0,0
1770649468.0356858,0,0,102.04,81.6,0,0
1770649468.2850068,0,0,102.04,81.6,0,0
1770649468.5353892,0,0,102.04,81.6,0,0
1770649468.7846596,0,0,102.04,81.6,0,0
1770649469.036785,0,0,102.04,81.6,0,0
1770649469.2848413,0,0,102.04,81.6,0,0
1770649469.5356338,0,0,102.04,81.6,0,0
1770649469.7849128,0,0,102.04,81.6,0,0
1770649470.036685,0,0,102.04,81.6,0,0
1770649470.2851543,0,0,102.04,81.6,0,0
1770649470.5357075,0,0,102.04,81.6,0,0
1770649470.7852108,0,0,102.04,81.6,0,0
1770649471.036634,0,0,102.04,81.6,0,0
1770649471.2858818,0,0,102.04,81.6,0,0
1770649471.5358846,0,0,102.04,81.6,0,0
1770649471.7860157,0,0,102.04,81.6,0,0
1770649472.0362506,0,0,102.04,81.6,0,0
1770649472.286474,0,0,102.04,81.6,0,0
1770649472.5357661,0,0,102.04,81.6,0,0
1770649472.7873192,0,0,102.04,81.6,0,0
1770649473.0356793,0,0,102.04,81.6,0,0
1770649473.286816,0,0,102.04,81.6,0,0
1770649473.5356948,0,0,102.04,81.6,0,0
1770649473.7877665,0,0,102.04,81.6,0,0
1770649474.036199,0,0,102.04,81.6,0,0
1770649474.2867947,0,0,102.04,81.6,0,0
